Julian Day	Latitude	Longitude	Ts
from 1/1/97	(deg)	(deg)	(deg C)

428.5833	75.154	-159.713	-27.662
428.6250	75.154	-159.717	-27.271
428.6667	75.154	-159.719	-24.777
428.7083	75.154	-159.723	-24.503
428.7500	75.154	-159.726	-24.467
428.7917			-24.044
428.8333	75.156	-159.731	-23.948
428.8750	75.156	-159.732	-23.857
428.9167	75.157	-159.733	-23.574
428.9583	75.157	-159.735	-23.260
429.0000	75.158	-159.736	-23.509
429.0417	75.158	-159.739	-23.736
429.0833	75.158	-159.743	-24.621
429.1250	75.159	-159.747	-25.657
429.1667	75.159	-159.753	-27.623
429.2083	75.160	-159.758	-31.652
429.2500	75.161	-159.762	-33.433
429.2917	75.162	-159.767	-35.105
429.3333	75.163	-159.771	-35.964
429.3750	75.164	-159.776	-36.397
429.4167	75.165	-159.779	-36.531
429.4583	75.166	-159.783	-35.298
429.5000	75.167	-159.786	-35.731
429.5417	75.168	-159.791	-31.647
429.5833	75.169	-159.796	-30.601
429.6250	75.170	-159.801	-33.302
429.6667	75.171	-159.806	-33.112
429.7083	75.172	-159.812	-33.651
429.7500	75.173	-159.819	-30.182
429.7917	75.175	-159.824	-29.652
429.8333	75.177	-159.830	-30.907
429.8750	75.178	-159.835	-31.368
429.9167	75.180	-159.840	-31.509
429.9583	75.182	-159.846	-31.975
430.0000			
430.0417	75.186	-159.857	
430.0833	75.188	-159.861	-34.363
430.1250	75.190	-159.866	-34.851
430.1667	75.192	-159.872	-34.946
430.2083			-34.685
430.2500	75.196	-159.884	
430.2917	75.199	-159.890	-35.703
430.3333	75.202	-159.898	-35.705
430.3750	75.205	-159.904	-35.642
430.4167	75.208	-159.909	-35.939
430.4583	75.212	-159.915	-35.570
430.5000	75.216	-159.922	-35.012
430.5417	75.219	-159.929	-35.081
430.5833	75.223	-159.937	-34.956
430.6250	75.226	-159.946	-34.699
430.6667	75.230	-159.956	-33.550
430.7083	75.234	-159.967	-33.089
430.7500	75.239	-159.979	-32.834
430.7917	75.244	-159.990	-31.343
430.8333	75.249	-160.000	-30.541
430.8750	75.255	-160.009	-30.176
430.9167	75.260	-160.018	-29.522
430.9583	75.266	-160.025	-28.878
431.0000	75.271	-160.033	-29.202
431.0417	75.276	-160.042	-29.512
431.0833	75.281	-160.052	-29.026
431.1250	75.286	-160.063	-28.784
431.1667	75.291	-160.072	-28.604
431.2083	75.296	-160.082	-28.851
431.2500	75.301	-160.094	-28.736
431.2917	75.307	-160.105	-28.163
431.3333	75.312	-160.117	-28.006
431.3750	75.318	-160.125	-28.035
431.4167	75.324	-160.131	-27.586
431.4583	75.329	-160.136	-27.318
431.5000	75.334	-160.140	-27.079
431.5417	75.339	-160.143	-27.108
431.5833	75.344	-160.147	-27.410
431.6250	75.348	-160.150	-27.772
431.6667	75.352	-160.156	-27.409
431.7083	75.357	-160.164	-27.379
431.7500			-27.649
431.7917			-27.500
431.8333			-27.021
431.8750			-26.515
431.9167			-26.308
431.9583	75.360	-160.170	-26.337
432.0000			
432.0417			
432.0833			
432.1250			
432.1667			
432.2083			
432.2500			
432.2917			
432.3333			
432.3750			
432.4167			
432.4583			
432.5000			
432.5417			
432.5833			
432.6250			
432.6667			
432.7083	75.396	-160.218	
432.7500	75.429	-160.285	-28.364
432.7917	75.431	-160.289	-26.607
432.8333	75.433	-160.292	-25.428
432.8750	75.435	-160.295	-24.505
432.9167	75.437	-160.297	-24.421
432.9583	75.439	-160.298	-25.632
433.0000	75.442	-160.298	-24.748
433.0417	75.444	-160.298	-23.393
433.0833	75.446	-160.297	-23.053
433.1250	75.448	-160.297	-22.341
433.1667	75.450	-160.297	-22.225
433.2083	75.452	-160.298	-21.541
433.2500	75.453	-160.299	-20.532
433.2917	75.456	-160.301	-20.622
433.3333	75.458	-160.303	-21.848
433.3750	75.460	-160.304	-19.687
433.4167	75.462	-160.305	-18.030
433.4583	75.464	-160.305	-17.120
433.5000	75.466	-160.305	-15.711
433.5417	75.467	-160.304	-15.027
433.5833	75.469	-160.302	-14.921
433.6250	75.470	-160.301	-14.472
433.6667	75.471	-160.300	-13.992
433.7083	75.472	-160.298	-13.633
433.7500	75.473	-160.296	-13.672
433.7917	75.475	-160.295	-14.106
433.8333	75.476	-160.293	-17.408
433.8750	75.476	-160.292	-20.143
433.9167	75.477	-160.289	-20.206
433.9583	75.478	-160.288	-20.096
434.0000	75.478	-160.287	-21.997
434.0417	75.479	-160.286	-22.634
434.0833	75.479	-160.286	-23.886
434.1250	75.479	-160.285	-24.984
434.1667	75.480	-160.285	-25.276
434.2083	75.480	-160.285	-25.656
434.2500	75.480	-160.284	-24.732
434.2917	75.481	-160.284	-21.697
434.3333	75.481	-160.284	-20.030
434.3750	75.482	-160.284	-19.555
434.4167	75.483	-160.283	-18.856
434.4583	75.484	-160.282	-18.346
434.5000	75.485	-160.281	-17.948
434.5417	75.486	-160.279	-17.078
434.5833	75.487	-160.277	-16.579
434.6250	75.488	-160.274	-15.928
434.6667	75.488	-160.271	-15.860
434.7083	75.489	-160.268	-15.222
434.7500	75.490	-160.264	-15.513
434.7917	75.490	-160.260	-16.030
434.8333	75.491	-160.257	-14.699
434.8750	75.491	-160.253	-14.266
434.9167	75.492	-160.252	-14.241
434.9583	75.492	-160.250	-14.294
435.0000	75.493	-160.249	-14.727
435.0417	75.493	-160.248	-14.931
435.0833	75.494	-160.248	-15.059
435.1250	75.494	-160.247	-15.315
435.1667	75.495	-160.248	-15.161
435.2083	75.496	-160.248	-15.006
435.2500	75.497	-160.250	-14.906
435.2917	75.497	-160.252	-14.501
435.3333	75.499	-160.254	-13.894
435.3750	75.500	-160.258	-13.587
435.4167	75.502	-160.260	-13.057
435.4583	75.504	-160.264	-12.383
435.5000	75.506	-160.267	-12.406
435.5417	75.508	-160.271	-12.255
435.5833	75.510	-160.274	-12.034
435.6250	75.512	-160.277	-11.932
435.6667	75.515	-160.281	-12.228
435.7083	75.518	-160.285	-13.129
435.7500	75.521	-160.290	-14.917
435.7917	75.524	-160.293	-12.638
435.8333	75.527	-160.297	-12.639
435.8750	75.531	-160.299	-11.951
435.9167	75.534	-160.301	-12.395
435.9583	75.538	-160.300	
436.0000	75.542	-160.300	-11.906
436.0417	75.545	-160.299	-11.584
436.0833	75.549	-160.299	-11.734
436.1250	75.552	-160.300	-11.486
436.1667	75.556	-160.300	-11.066
436.2083	75.560	-160.301	-11.237
436.2500	75.563	-160.304	-11.265
436.2917	75.567	-160.306	-11.241
436.3333	75.572	-160.308	-11.358
436.3750	75.576	-160.311	-11.742
436.4167	75.579	-160.314	-12.168
436.4583	75.583	-160.318	-13.316
436.5000	75.587	-160.322	-13.235
436.5417	75.591	-160.326	-13.157
436.5833	75.595	-160.330	-12.973
436.6250	75.599	-160.334	-12.993
436.6667	75.602	-160.338	-13.194
436.7083	75.605	-160.343	-14.747
436.7500	75.607	-160.349	-20.146
436.7917	75.609	-160.355	
436.8333	75.612	-160.360	-24.625
436.8750	75.614	-160.367	-25.202
436.9167	75.616	-160.372	-25.674
436.9583	75.617	-160.377	-25.890
437.0000	75.619	-160.382	-24.761
437.0417	75.619	-160.387	-22.166
437.0833	75.620	-160.391	-21.212
437.1250	75.620	-160.395	-20.694
437.1667	75.621	-160.399	-20.360
437.2083	75.621	-160.404	-20.093
437.2500	75.621	-160.407	-19.582
437.2917	75.622	-160.411	-19.180
437.3333	75.622	-160.414	-18.164
437.3750	75.623	-160.416	-17.526
437.4167	75.623	-160.418	-17.473
437.4583	75.622	-160.420	-17.605
437.5000	75.622	-160.422	-18.640
437.5417	75.621	-160.424	-22.339
437.5833	75.621	-160.426	-28.006
437.6250	75.620	-160.427	-29.415
437.6667	75.619	-160.429	-26.723
437.7083	75.618	-160.430	-25.280
437.7500	75.617	-160.431	-24.660
437.7917	75.616	-160.431	-26.314
437.8333	75.614	-160.431	-27.200
437.8750	75.613	-160.430	-26.057
437.9167	75.611	-160.429	
437.9583	75.608	-160.427	-20.101
438.0000	75.606	-160.427	
438.0417	75.603	-160.428	-18.518
438.0833	75.600	-160.433	-20.632
438.1250	75.598	-160.438	-23.727
438.1667	75.596	-160.443	-24.011
438.2083	75.594	-160.447	-23.490
438.2500	75.593	-160.449	-24.971
438.2917	75.591	-160.451	-27.510
438.3333	75.589	-160.454	-27.640
438.3750	75.587	-160.457	-27.982
438.4167	75.584	-160.461	-28.824
438.4583	75.582	-160.467	-28.764
438.5000	75.580	-160.474	-29.163
438.5417	75.579	-160.481	-30.300
438.5833	75.578	-160.487	-30.990
438.6250	75.576	-160.493	-30.706
438.6667	75.575	-160.497	-30.577
438.7083	75.573	-160.499	-30.758
438.7500	75.572	-160.503	-30.456
438.7917	75.570	-160.506	-31.031
438.8333	75.569	-160.510	-30.555
438.8750	75.567	-160.515	-30.181
438.9167	75.565	-160.522	-29.808
438.9583	75.564	-160.528	-29.872
439.0000	75.563	-160.537	-30.114
439.0417	75.561	-160.544	-30.608
439.0833	75.560	-160.552	-31.394
439.1250	75.560	-160.558	-34.249
439.1667	75.559	-160.564	-32.875
439.2083	75.558	-160.567	-32.761
439.2500	75.557	-160.571	-33.177
439.2917	75.556	-160.575	-32.222
439.3333	75.555	-160.579	-32.091
439.3750	75.554	-160.585	-31.949
439.4167	75.553	-160.591	-31.702
439.4583	75.551	-160.599	-31.368
439.5000	75.550	-160.609	-30.823
439.5417	75.549	-160.618	-30.646
439.5833	75.548	-160.627	-30.067
439.6250	75.547	-160.638	-29.377
439.6667	75.547	-160.647	-29.632
439.7083	75.546	-160.656	-30.839
439.7500	75.546	-160.664	-30.481
439.7917	75.546	-160.675	-28.877
439.8333	75.547	-160.687	-28.853
439.8750	75.547	-160.702	-28.785
439.9167	75.548	-160.717	-28.852
439.9583	75.548	-160.733	-27.936
440.0000	75.549	-160.751	-26.828
440.0417	75.551	-160.769	-25.892
440.0833	75.553	-160.787	-24.692
440.1250	75.555	-160.806	-24.119
440.1667	75.557	-160.823	-23.550
440.2083	75.560	-160.840	-23.046
440.2500	75.562	-160.857	-22.952
440.2917	75.564	-160.873	-22.669
440.3333	75.566	-160.889	-22.525
440.3750	75.569	-160.905	-22.439
440.4167	75.571	-160.922	-21.949
440.4583	75.574	-160.939	-21.780
440.5000	75.576	-160.957	-21.537
440.5417	75.578	-160.975	-21.560
440.5833	75.581	-160.994	-21.612
440.6250	75.583	-161.013	-21.472
440.6667	75.585	-161.030	-21.173
440.7083	75.588	-161.047	-21.090
440.7500	75.590	-161.064	-20.787
440.7917	75.592	-161.081	-20.616
440.8333	75.594	-161.097	-20.579
440.8750	75.596	-161.112	-20.658
440.9167	75.598	-161.127	-21.641
440.9583	75.599	-161.140	-22.844
441.0000	75.600	-161.153	-20.449
441.0417	75.601	-161.163	-20.236
441.0833	75.602	-161.171	-20.259
441.1250	75.601	-161.176	-20.742
441.1667	75.601	-161.182	-21.231
441.2083	75.600	-161.186	-21.265
441.2500	75.600	-161.187	-22.523
441.2917	75.599	-161.187	-24.027
441.3333	75.598	-161.187	-24.389
441.3750	75.598	-161.185	-28.075
441.4167	75.597	-161.183	-30.515
441.4583	75.597	-161.179	-31.325
441.5000	75.596	-161.173	-31.606
441.5417	75.595	-161.166	-31.411
441.5833	75.594	-161.158	-30.845
441.6250	75.593	-161.150	-30.880
441.6667	75.593	-161.142	-30.254
441.7083	75.592	-161.132	-30.065
441.7500	75.591	-161.121	-29.970
441.7917	75.590	-161.109	-30.059
441.8333	75.589	-161.095	-29.995
441.8750	75.588	-161.082	-29.559
441.9167	75.587	-161.066	-29.863
441.9583			-29.893
442.0000			
442.0417			
442.0833			
442.1250			
442.1667			
442.2083			
442.2500			
442.2917			
442.3333			
442.3750			
442.4167			
442.4583			
442.5000			
442.5417			
442.5833			
442.6250
442.6667
442.7083
442.7500
442.7917
442.8333
442.8750
442.9167
442.9583
443.0000
443.0417
443.0833
443.1250
